file;fraction_done_agents;total_reward;solve_time;is_solution_optimal;is_solved;NumAgents;w;h
./Envs/Test_0\Level_0.pkl;1.0;-6.0;4;True;True;1;10;10
./Envs/Test_0\Level_1.pkl;1.0;-9.0;3;True;True;1;10;10
./Envs/Test_0\Level_10.pkl;1.0;-6.0;3;True;True;1;10;10
./Envs/Test_0\Level_11.pkl;1.0;-9.0;4;True;True;1;10;10
./Envs/Test_0\Level_12.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_13.pkl;1.0;-8.0;3;True;True;1;10;10
./Envs/Test_0\Level_14.pkl;1.0;-10.0;3;True;True;1;10;10
./Envs/Test_0\Level_15.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_16.pkl;1.0;-6.0;3;True;True;1;10;10
./Envs/Test_0\Level_17.pkl;1.0;-6.0;3;True;True;1;10;10
./Envs/Test_0\Level_18.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_19.pkl;1.0;-8.0;4;True;True;1;10;10
./Envs/Test_0\Level_2.pkl;1.0;-6.0;4;True;True;1;10;10
./Envs/Test_0\Level_20.pkl;1.0;-7.0;3;True;True;1;10;10
./Envs/Test_0\Level_21.pkl;1.0;-7.0;4;True;True;1;10;10
./Envs/Test_0\Level_22.pkl;1.0;-13.0;4;True;True;1;10;10
./Envs/Test_0\Level_23.pkl;1.0;-6.0;3;True;True;1;10;10
./Envs/Test_0\Level_24.pkl;1.0;-9.0;4;True;True;1;10;10
./Envs/Test_0\Level_25.pkl;1.0;-11.0;3;True;True;1;10;10
./Envs/Test_0\Level_26.pkl;1.0;-7.0;3;True;True;1;10;10
./Envs/Test_0\Level_27.pkl;1.0;-10.0;4;True;True;1;10;10
./Envs/Test_0\Level_28.pkl;1.0;-10.0;3;True;True;1;10;10
./Envs/Test_0\Level_29.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_3.pkl;1.0;-10.0;4;True;True;1;10;10
./Envs/Test_0\Level_30.pkl;1.0;-6.0;3;True;True;1;10;10
./Envs/Test_0\Level_31.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_32.pkl;1.0;-10.0;4;True;True;1;10;10
./Envs/Test_0\Level_33.pkl;1.0;-6.0;4;True;True;1;10;10
./Envs/Test_0\Level_34.pkl;1.0;-10.0;4;True;True;1;10;10
./Envs/Test_0\Level_35.pkl;1.0;-10.0;3;True;True;1;10;10
./Envs/Test_0\Level_36.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_37.pkl;1.0;-6.0;4;True;True;1;10;10
./Envs/Test_0\Level_38.pkl;1.0;-11.0;4;True;True;1;10;10
./Envs/Test_0\Level_39.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_4.pkl;1.0;-6.0;3;True;True;1;10;10
./Envs/Test_0\Level_40.pkl;1.0;-11.0;3;True;True;1;10;10
./Envs/Test_0\Level_41.pkl;1.0;-12.0;4;True;True;1;10;10
./Envs/Test_0\Level_42.pkl;1.0;-9.0;4;True;True;1;10;10
./Envs/Test_0\Level_43.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_44.pkl;1.0;-11.0;4;True;True;1;10;10
./Envs/Test_0\Level_45.pkl;1.0;-11.0;4;True;True;1;10;10
./Envs/Test_0\Level_46.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_47.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_48.pkl;1.0;-7.0;3;True;True;1;10;10
./Envs/Test_0\Level_49.pkl;1.0;-9.0;4;True;True;1;10;10
./Envs/Test_0\Level_5.pkl;1.0;-7.0;3;True;True;1;10;10
./Envs/Test_0\Level_50.pkl;1.0;-7.0;4;True;True;1;10;10
./Envs/Test_0\Level_51.pkl;1.0;-7.0;3;True;True;1;10;10
./Envs/Test_0\Level_52.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_53.pkl;1.0;-8.0;3;True;True;1;10;10
./Envs/Test_0\Level_54.pkl;1.0;-7.0;4;True;True;1;10;10
./Envs/Test_0\Level_55.pkl;1.0;-7.0;4;True;True;1;10;10
./Envs/Test_0\Level_56.pkl;1.0;-8.0;4;True;True;1;10;10
./Envs/Test_0\Level_57.pkl;1.0;-9.0;5;True;True;1;10;10
./Envs/Test_0\Level_58.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_59.pkl;1.0;-10.0;4;True;True;1;10;10
./Envs/Test_0\Level_6.pkl;1.0;-6.0;3;True;True;1;10;10
./Envs/Test_0\Level_60.pkl;1.0;-10.0;5;True;True;1;10;10
./Envs/Test_0\Level_61.pkl;1.0;-6.0;4;True;True;1;10;10
./Envs/Test_0\Level_62.pkl;1.0;-11.0;4;True;True;1;10;10
./Envs/Test_0\Level_63.pkl;1.0;-11.0;4;True;True;1;10;10
./Envs/Test_0\Level_64.pkl;1.0;-6.0;4;True;True;1;10;10
./Envs/Test_0\Level_65.pkl;1.0;-8.0;4;True;True;1;10;10
./Envs/Test_0\Level_66.pkl;1.0;-6.0;3;True;True;1;10;10
./Envs/Test_0\Level_67.pkl;1.0;-12.0;3;True;True;1;10;10
./Envs/Test_0\Level_68.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_69.pkl;1.0;-6.0;3;True;True;1;10;10
./Envs/Test_0\Level_7.pkl;1.0;-9.0;4;True;True;1;10;10
./Envs/Test_0\Level_70.pkl;1.0;-9.0;3;True;True;1;10;10
./Envs/Test_0\Level_71.pkl;1.0;-9.0;4;True;True;1;10;10
./Envs/Test_0\Level_72.pkl;1.0;-7.0;4;True;True;1;10;10
./Envs/Test_0\Level_73.pkl;1.0;-7.0;4;True;True;1;10;10
./Envs/Test_0\Level_74.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_75.pkl;1.0;-9.0;4;True;True;1;10;10
./Envs/Test_0\Level_76.pkl;1.0;-10.0;3;True;True;1;10;10
./Envs/Test_0\Level_77.pkl;1.0;-7.0;2;True;True;1;10;10
./Envs/Test_0\Level_78.pkl;1.0;-7.0;3;True;True;1;10;10
./Envs/Test_0\Level_79.pkl;1.0;-6.0;3;True;True;1;10;10
./Envs/Test_0\Level_8.pkl;1.0;-11.0;4;True;True;1;10;10
./Envs/Test_0\Level_80.pkl;1.0;-12.0;4;True;True;1;10;10
./Envs/Test_0\Level_81.pkl;1.0;-7.0;4;True;True;1;10;10
./Envs/Test_0\Level_82.pkl;1.0;-6.0;3;True;True;1;10;10
./Envs/Test_0\Level_83.pkl;1.0;-7.0;4;True;True;1;10;10
./Envs/Test_0\Level_84.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_85.pkl;1.0;-6.0;3;True;True;1;10;10
./Envs/Test_0\Level_86.pkl;1.0;-11.0;4;True;True;1;10;10
./Envs/Test_0\Level_87.pkl;1.0;-9.0;3;True;True;1;10;10
./Envs/Test_0\Level_88.pkl;1.0;-7.0;4;True;True;1;10;10
./Envs/Test_0\Level_89.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_9.pkl;1.0;-7.0;3;True;True;1;10;10
./Envs/Test_0\Level_90.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_0\Level_91.pkl;1.0;-7.0;3;True;True;1;10;10
./Envs/Test_0\Level_92.pkl;1.0;-8.0;3;True;True;1;10;10
./Envs/Test_0\Level_93.pkl;1.0;-6.0;3;True;True;1;10;10
./Envs/Test_0\Level_94.pkl;1.0;-11.0;4;True;True;1;10;10
./Envs/Test_0\Level_95.pkl;1.0;-5.0;2;True;True;1;10;10
./Envs/Test_0\Level_96.pkl;1.0;-7.0;2;True;True;1;10;10
./Envs/Test_0\Level_97.pkl;1.0;-10.0;3;True;True;1;10;10
./Envs/Test_0\Level_98.pkl;1.0;-12.0;3;True;True;1;10;10
./Envs/Test_0\Level_99.pkl;1.0;-5.0;3;True;True;1;10;10
./Envs/Test_1\Level_0.pkl;1.0;-22.0;7;True;True;3;10;10
./Envs/Test_1\Level_1.pkl;1.0;-20.0;7;True;True;3;10;10
./Envs/Test_1\Level_10.pkl;1.0;-28.0;9;True;True;3;10;10
./Envs/Test_1\Level_11.pkl;1.0;-25.0;8;True;True;3;10;10
./Envs/Test_1\Level_12.pkl;1.0;-21.0;12;True;True;3;10;10
./Envs/Test_1\Level_13.pkl;1.0;-22.0;7;True;True;3;10;10
./Envs/Test_1\Level_14.pkl;1.0;-30.0;9;True;True;3;10;10
./Envs/Test_1\Level_15.pkl;1.0;-19.0;6;True;True;3;10;10
./Envs/Test_1\Level_16.pkl;1.0;-27.0;16;True;True;3;10;10
./Envs/Test_1\Level_17.pkl;1.0;-19.0;6;True;True;3;10;10
./Envs/Test_1\Level_18.pkl;1.0;-17.0;7;True;True;3;10;10
./Envs/Test_1\Level_19.pkl;1.0;-21.0;9;True;True;3;10;10
./Envs/Test_1\Level_2.pkl;1.0;-23.0;8;True;True;3;10;10
./Envs/Test_1\Level_20.pkl;1.0;-31.0;12;True;True;3;10;10
./Envs/Test_1\Level_21.pkl;1.0;-20.0;6;True;True;3;10;10
./Envs/Test_1\Level_22.pkl;1.0;-32.0;17;True;True;3;10;10
./Envs/Test_1\Level_23.pkl;1.0;-22.0;9;True;True;3;10;10
./Envs/Test_1\Level_24.pkl;1.0;-25.0;11;True;True;3;10;10
./Envs/Test_1\Level_25.pkl;1.0;-34.0;23;True;True;3;10;10
./Envs/Test_1\Level_26.pkl;1.0;-17.0;5;True;True;3;10;10
./Envs/Test_1\Level_27.pkl;1.0;-30.0;18;True;True;3;10;10
./Envs/Test_1\Level_28.pkl;1.0;-26.0;9;True;True;3;10;10
./Envs/Test_1\Level_29.pkl;1.0;-18.0;8;True;True;3;10;10
./Envs/Test_1\Level_3.pkl;1.0;-24.0;9;True;True;3;10;10
./Envs/Test_1\Level_30.pkl;1.0;-23.0;16;True;True;3;10;10
./Envs/Test_1\Level_31.pkl;1.0;-19.0;5;True;True;3;10;10
./Envs/Test_1\Level_32.pkl;1.0;-27.0;10;True;True;3;10;10
./Envs/Test_1\Level_33.pkl;1.0;-28.0;23;True;True;3;10;10
./Envs/Test_1\Level_34.pkl;1.0;-31.0;20;True;True;3;10;10
./Envs/Test_1\Level_35.pkl;1.0;-28.0;18;True;True;3;10;10
./Envs/Test_1\Level_36.pkl;1.0;-26.0;10;True;True;3;10;10
./Envs/Test_1\Level_37.pkl;1.0;-16.0;5;True;True;3;10;10
./Envs/Test_1\Level_38.pkl;1.0;-25.0;13;True;True;3;10;10
./Envs/Test_1\Level_39.pkl;1.0;-17.0;8;True;True;3;10;10
./Envs/Test_1\Level_4.pkl;1.0;-23.0;10;True;True;3;10;10
./Envs/Test_1\Level_40.pkl;1.0;-22.0;9;True;True;3;10;10
./Envs/Test_1\Level_41.pkl;1.0;-33.0;22;True;True;3;10;10
./Envs/Test_1\Level_42.pkl;1.0;-21.0;16;True;True;3;10;10
./Envs/Test_1\Level_43.pkl;1.0;-20.0;9;True;True;3;10;10
./Envs/Test_1\Level_44.pkl;1.0;-26.0;14;True;True;3;10;10
./Envs/Test_1\Level_45.pkl;1.0;-24.0;7;True;True;3;10;10
./Envs/Test_1\Level_46.pkl;1.0;-23.0;5;True;True;3;10;10
./Envs/Test_1\Level_47.pkl;1.0;-19.0;9;True;True;3;10;10
./Envs/Test_1\Level_48.pkl;1.0;-24.0;12;True;True;3;10;10
./Envs/Test_1\Level_49.pkl;1.0;-20.0;8;True;True;3;10;10
./Envs/Test_1\Level_5.pkl;1.0;-30.0;21;True;True;3;10;10
./Envs/Test_1\Level_50.pkl;1.0;-22.0;8;True;True;3;10;10
./Envs/Test_1\Level_51.pkl;1.0;-20.0;7;True;True;3;10;10
./Envs/Test_1\Level_52.pkl;1.0;-22.0;12;True;True;3;10;10
./Envs/Test_1\Level_53.pkl;1.0;-22.0;9;True;True;3;10;10
./Envs/Test_1\Level_54.pkl;1.0;-19.0;12;True;True;3;10;10
./Envs/Test_1\Level_55.pkl;1.0;-21.0;13;True;True;3;10;10
./Envs/Test_1\Level_56.pkl;1.0;-33.0;9;True;True;3;10;10
./Envs/Test_1\Level_57.pkl;1.0;-22.0;8;True;True;3;10;10
./Envs/Test_1\Level_58.pkl;1.0;-19.0;5;True;True;3;10;10
./Envs/Test_1\Level_59.pkl;1.0;-27.0;12;True;True;3;10;10
./Envs/Test_1\Level_6.pkl;1.0;-24.0;11;True;True;3;10;10
./Envs/Test_1\Level_60.pkl;1.0;-24.0;9;True;True;3;10;10
./Envs/Test_1\Level_61.pkl;1.0;-18.0;5;True;True;3;10;10
./Envs/Test_1\Level_62.pkl;1.0;-30.0;19;True;True;3;10;10
./Envs/Test_1\Level_63.pkl;1.0;-27.0;12;True;True;3;10;10
./Envs/Test_1\Level_64.pkl;1.0;-18.0;5;True;True;3;10;10
./Envs/Test_1\Level_65.pkl;1.0;-27.0;13;True;True;3;10;10
./Envs/Test_1\Level_66.pkl;1.0;-20.0;8;True;True;3;10;10
./Envs/Test_1\Level_67.pkl;1.0;-27.0;12;True;True;3;10;10
./Envs/Test_1\Level_68.pkl;1.0;-23.0;8;True;True;3;10;10
./Envs/Test_1\Level_69.pkl;1.0;-21.0;7;True;True;3;10;10
./Envs/Test_1\Level_7.pkl;1.0;-26.0;9;True;True;3;10;10
./Envs/Test_1\Level_70.pkl;1.0;-28.0;19;True;True;3;10;10
./Envs/Test_1\Level_71.pkl;1.0;-20.0;4;True;True;3;10;10
./Envs/Test_1\Level_72.pkl;1.0;-33.0;19;True;True;3;10;10
./Envs/Test_1\Level_73.pkl;1.0;-24.0;8;True;True;3;10;10
./Envs/Test_1\Level_74.pkl;1.0;-20.0;5;True;True;3;10;10
./Envs/Test_1\Level_75.pkl;1.0;-29.0;10;True;True;3;10;10
./Envs/Test_1\Level_76.pkl;1.0;-23.0;11;True;True;3;10;10
./Envs/Test_1\Level_77.pkl;1.0;-21.0;8;True;True;3;10;10
./Envs/Test_1\Level_78.pkl;1.0;-27.0;19;True;True;3;10;10
./Envs/Test_1\Level_79.pkl;1.0;-24.0;16;True;True;3;10;10
./Envs/Test_1\Level_8.pkl;1.0;-32.0;12;True;True;3;10;10
./Envs/Test_1\Level_80.pkl;1.0;-24.0;11;True;True;3;10;10
./Envs/Test_1\Level_81.pkl;1.0;-25.0;8;True;True;3;10;10
./Envs/Test_1\Level_82.pkl;1.0;-17.0;7;True;True;3;10;10
./Envs/Test_1\Level_83.pkl;1.0;-20.0;6;True;True;3;10;10
./Envs/Test_1\Level_84.pkl;1.0;-21.0;11;True;True;3;10;10
./Envs/Test_1\Level_85.pkl;1.0;-21.0;9;True;True;3;10;10
./Envs/Test_1\Level_86.pkl;1.0;-25.0;13;True;True;3;10;10
./Envs/Test_1\Level_87.pkl;1.0;-34.0;12;True;True;3;10;10
./Envs/Test_1\Level_88.pkl;1.0;-24.0;6;True;True;3;10;10
./Envs/Test_1\Level_89.pkl;1.0;-22.0;9;True;True;3;10;10
./Envs/Test_1\Level_9.pkl;1.0;-23.0;11;True;True;3;10;10
./Envs/Test_1\Level_90.pkl;1.0;-20.0;13;True;True;3;10;10
./Envs/Test_1\Level_91.pkl;1.0;-29.0;13;True;True;3;10;10
./Envs/Test_1\Level_92.pkl;1.0;-26.0;11;True;True;3;10;10
./Envs/Test_1\Level_93.pkl;1.0;-21.0;9;True;True;3;10;10
./Envs/Test_1\Level_94.pkl;1.0;-29.0;20;True;True;3;10;10
./Envs/Test_1\Level_95.pkl;1.0;-20.0;7;True;True;3;10;10
./Envs/Test_1\Level_96.pkl;1.0;-19.0;9;True;True;3;10;10
./Envs/Test_1\Level_97.pkl;1.0;-29.0;12;True;True;3;10;10
./Envs/Test_1\Level_98.pkl;1.0;-25.0;12;True;True;3;10;10
./Envs/Test_1\Level_99.pkl;1.0;-22.0;11;True;True;3;10;10
./Envs/Test_2\Level_0.pkl;1.0;-36.0;23;True;True;5;10;10
./Envs/Test_2\Level_1.pkl;1.0;-30.0;13;True;True;5;10;10
./Envs/Test_2\Level_10.pkl;1.0;-43.0;19;True;True;5;10;10
./Envs/Test_2\Level_11.pkl;1.0;-37.0;16;True;True;5;10;10
./Envs/Test_2\Level_12.pkl;1.0;-41.0;18;True;True;5;10;10
./Envs/Test_2\Level_13.pkl;1.0;-40.0;21;True;True;5;10;10
./Envs/Test_2\Level_14.pkl;1.0;-51.0;29;True;True;5;10;10
./Envs/Test_2\Level_15.pkl;1.0;-36.0;14;True;True;5;10;10
./Envs/Test_2\Level_16.pkl;1.0;-43.0;42;True;True;5;10;10
./Envs/Test_2\Level_17.pkl;1.0;-37.0;22;True;True;5;10;10
./Envs/Test_2\Level_18.pkl;1.0;-29.0;13;True;True;5;10;10
./Envs/Test_2\Level_19.pkl;1.0;-42.0;24;True;True;5;10;10
./Envs/Test_2\Level_2.pkl;1.0;-43.0;24;True;True;5;10;10
./Envs/Test_2\Level_20.pkl;1.0;-53.0;231;True;True;5;10;10
./Envs/Test_2\Level_21.pkl;1.0;-45.0;23;True;True;5;10;10
./Envs/Test_2\Level_22.pkl;1.0;-51.0;25;True;True;5;10;10
./Envs/Test_2\Level_23.pkl;1.0;-36.0;16;True;True;5;10;10
./Envs/Test_2\Level_24.pkl;1.0;-44.0;21;True;True;5;10;10
./Envs/Test_2\Level_25.pkl;1.0;-54.0;165;True;True;5;10;10
./Envs/Test_2\Level_26.pkl;1.0;-41.0;20;True;True;5;10;10
./Envs/Test_2\Level_27.pkl;1.0;-57.0;382;True;True;5;10;10
./Envs/Test_2\Level_28.pkl;1.0;-42.0;25;True;True;5;10;10
./Envs/Test_2\Level_29.pkl;1.0;-32.0;14;True;True;5;10;10
./Envs/Test_2\Level_3.pkl;1.0;-47.0;25;True;True;5;10;10
./Envs/Test_2\Level_30.pkl;1.0;-38.0;21;True;True;5;10;10
./Envs/Test_2\Level_31.pkl;1.0;-32.0;14;True;True;5;10;10
./Envs/Test_2\Level_32.pkl;1.0;-49.0;24;True;True;5;10;10
./Envs/Test_2\Level_33.pkl;1.0;-40.0;26;True;True;5;10;10
./Envs/Test_2\Level_34.pkl;1.0;-48.0;27;True;True;5;10;10
./Envs/Test_2\Level_35.pkl;1.0;-44.0;33;True;True;5;10;10
./Envs/Test_2\Level_36.pkl;1.0;-42.0;47;True;True;5;10;10
./Envs/Test_2\Level_37.pkl;1.0;-31.0;16;True;True;5;10;10
./Envs/Test_2\Level_38.pkl;1.0;-38.0;25;True;True;5;10;10
./Envs/Test_2\Level_39.pkl;1.0;-36.0;24;True;True;5;10;10
./Envs/Test_2\Level_4.pkl;1.0;-42.0;26;True;True;5;10;10
./Envs/Test_2\Level_40.pkl;1.0;-36.0;14;True;True;5;10;10
./Envs/Test_2\Level_41.pkl;1.0;-63.0;493;True;True;5;10;10
./Envs/Test_2\Level_42.pkl;1.0;-38.0;46;True;True;5;10;10
./Envs/Test_2\Level_43.pkl;1.0;-38.0;15;True;True;5;10;10
./Envs/Test_2\Level_44.pkl;1.0;-41.0;28;True;True;5;10;10
./Envs/Test_2\Level_45.pkl;1.0;-44.0;22;True;True;5;10;10
./Envs/Test_2\Level_46.pkl;1.0;-41.0;51;True;True;5;10;10
./Envs/Test_2\Level_47.pkl;1.0;-34.0;19;True;True;5;10;10
./Envs/Test_2\Level_48.pkl;1.0;-39.0;27;True;True;5;10;10
./Envs/Test_2\Level_49.pkl;1.0;-33.0;19;True;True;5;10;10
./Envs/Test_2\Level_5.pkl;1.0;-38.0;25;True;True;5;10;10
./Envs/Test_2\Level_50.pkl;1.0;-33.0;15;True;True;5;10;10
./Envs/Test_2\Level_51.pkl;1.0;-38.0;14;True;True;5;10;10
./Envs/Test_2\Level_52.pkl;1.0;-39.0;22;True;True;5;10;10
./Envs/Test_2\Level_53.pkl;1.0;-34.0;16;True;True;5;10;10
./Envs/Test_2\Level_54.pkl;1.0;-33.0;27;True;True;5;10;10
./Envs/Test_2\Level_55.pkl;1.0;-35.0;23;True;True;5;10;10
./Envs/Test_2\Level_56.pkl;1.0;-58.0;34;True;True;5;10;10
./Envs/Test_2\Level_57.pkl;1.0;-35.0;20;True;True;5;10;10
./Envs/Test_2\Level_58.pkl;1.0;-35.0;18;True;True;5;10;10
./Envs/Test_2\Level_59.pkl;1.0;-43.0;22;True;True;5;10;10
./Envs/Test_2\Level_6.pkl;1.0;-42.0;20;True;True;5;10;10
./Envs/Test_2\Level_60.pkl;1.0;-39.0;19;True;True;5;10;10
./Envs/Test_2\Level_61.pkl;1.0;-36.0;20;True;True;5;10;10
./Envs/Test_2\Level_62.pkl;1.0;-46.0;23;True;True;5;10;10
./Envs/Test_2\Level_63.pkl;1.0;-49.0;58;True;True;5;10;10
./Envs/Test_2\Level_64.pkl;1.0;-32.0;12;True;True;5;10;10
./Envs/Test_2\Level_65.pkl;1.0;-41.0;19;True;True;5;10;10
./Envs/Test_2\Level_66.pkl;1.0;-47.0;27;True;True;5;10;10
./Envs/Test_2\Level_67.pkl;1.0;-42.0;24;True;True;5;10;10
./Envs/Test_2\Level_68.pkl;1.0;-39.0;21;True;True;5;10;10
./Envs/Test_2\Level_69.pkl;1.0;-37.0;17;True;True;5;10;10
./Envs/Test_2\Level_7.pkl;1.0;-55.0;372;True;True;5;10;10
./Envs/Test_2\Level_70.pkl;1.0;-38.0;17;True;True;5;10;10
./Envs/Test_2\Level_71.pkl;1.0;-40.0;21;True;True;5;10;10
./Envs/Test_2\Level_72.pkl;1.0;-47.0;24;True;True;5;10;10
./Envs/Test_2\Level_73.pkl;1.0;-39.0;22;True;True;5;10;10
./Envs/Test_2\Level_74.pkl;1.0;-37.0;18;True;True;5;10;10
./Envs/Test_2\Level_75.pkl;1.0;-42.0;25;True;True;5;10;10
./Envs/Test_2\Level_76.pkl;1.0;-46.0;28;True;True;5;10;10
./Envs/Test_2\Level_77.pkl;1.0;-38.0;21;True;True;5;10;10
./Envs/Test_2\Level_78.pkl;1.0;-53.0;31;True;True;5;10;10
./Envs/Test_2\Level_79.pkl;1.0;-47.0;31;True;True;5;10;10
./Envs/Test_2\Level_8.pkl;1.0;-55.0;32;True;True;5;10;10
./Envs/Test_2\Level_80.pkl;1.0;-43.0;23;True;True;5;10;10
./Envs/Test_2\Level_81.pkl;1.0;-43.0;22;True;True;5;10;10
./Envs/Test_2\Level_82.pkl;1.0;-44.0;19;True;True;5;10;10
./Envs/Test_2\Level_83.pkl;1.0;-36.0;16;True;True;5;10;10
./Envs/Test_2\Level_84.pkl;1.0;-37.0;21;True;True;5;10;10
./Envs/Test_2\Level_85.pkl;1.0;-32.0;16;True;True;5;10;10
./Envs/Test_2\Level_86.pkl;1.0;-40.0;26;True;True;5;10;10
./Envs/Test_2\Level_87.pkl;1.0;-57.0;25;True;True;5;10;10
./Envs/Test_2\Level_88.pkl;1.0;-42.0;20;True;True;5;10;10
./Envs/Test_2\Level_89.pkl;1.0;-38.0;15;True;True;5;10;10
./Envs/Test_2\Level_9.pkl;1.0;-43.0;21;True;True;5;10;10
./Envs/Test_2\Level_90.pkl;1.0;-34.0;16;True;True;5;10;10
./Envs/Test_2\Level_91.pkl;1.0;-53.0;30;True;True;5;10;10
./Envs/Test_2\Level_92.pkl;1.0;-44.0;20;True;True;5;10;10
./Envs/Test_2\Level_93.pkl;1.0;-36.0;17;True;True;5;10;10
./Envs/Test_2\Level_94.pkl;1.0;-43.0;19;True;True;5;10;10
./Envs/Test_2\Level_95.pkl;1.0;-33.0;18;True;True;5;10;10
./Envs/Test_2\Level_96.pkl;1.0;-41.0;63;True;True;5;10;10
./Envs/Test_2\Level_97.pkl;1.0;-45.0;26;True;True;5;10;10
./Envs/Test_2\Level_98.pkl;1.0;-46.0;23;True;True;5;10;10
./Envs/Test_2\Level_99.pkl;1.0;-41.0;33;True;True;5;10;10
./Envs/Test_3\Level_0.pkl;1.0;-188.0;185;True;True;10;30;10
./Envs/Test_3\Level_1.pkl;1.0;-108.0;53;True;True;10;30;10
./Envs/Test_3\Level_10.pkl;1.0;-156.0;85;True;True;10;30;10
./Envs/Test_3\Level_11.pkl;1.0;-138.0;86;True;True;10;30;10
./Envs/Test_3\Level_12.pkl;1.0;-140.0;60;True;True;10;30;10
./Envs/Test_3\Level_13.pkl;1.0;-172.0;123;True;True;10;30;10
./Envs/Test_3\Level_14.pkl;1.0;-147.0;73;True;True;10;30;10
./Envs/Test_3\Level_15.pkl;1.0;-166.0;95;True;True;10;30;10
./Envs/Test_3\Level_16.pkl;1.0;-155.0;116;True;True;10;30;10
./Envs/Test_3\Level_17.pkl;1.0;-155.0;85;True;True;10;30;10
./Envs/Test_3\Level_18.pkl;1.0;-121.0;56;True;True;10;30;10
./Envs/Test_3\Level_19.pkl;1.0;-154.0;91;True;True;10;30;10
./Envs/Test_3\Level_2.pkl;1.0;-124.0;68;True;True;10;30;10
./Envs/Test_3\Level_20.pkl;1.0;-176.0;188;True;True;10;30;10
./Envs/Test_3\Level_21.pkl;1.0;-118.0;66;True;True;10;30;10
./Envs/Test_3\Level_22.pkl;1.0;-145.0;117;True;True;10;30;10
./Envs/Test_3\Level_23.pkl;1.0;-161.0;116;True;True;10;30;10
./Envs/Test_3\Level_24.pkl;1.0;-124.0;63;True;True;10;30;10
./Envs/Test_3\Level_25.pkl;1.0;-156.0;119;True;True;10;30;10
./Envs/Test_3\Level_26.pkl;1.0;-174.0;130;True;True;10;30;10
./Envs/Test_3\Level_27.pkl;1.0;-211.0;173;True;True;10;30;10
./Envs/Test_3\Level_28.pkl;1.0;-217.0;185;True;True;10;30;10
./Envs/Test_3\Level_29.pkl;1.0;-195.0;450;True;True;10;30;10
./Envs/Test_3\Level_3.pkl;1.0;-143.0;75;True;True;10;30;10
./Envs/Test_3\Level_30.pkl;1.0;-137.0;80;True;True;10;30;10
./Envs/Test_3\Level_31.pkl;1.0;-189.0;166;True;True;10;30;10
./Envs/Test_3\Level_32.pkl;1.0;-159.0;124;True;True;10;30;10
./Envs/Test_3\Level_33.pkl;1.0;-154.0;122;True;True;10;30;10
./Envs/Test_3\Level_34.pkl;1.0;-143.0;76;True;True;10;30;10
./Envs/Test_3\Level_35.pkl;1.0;-155.0;94;True;True;10;30;10
./Envs/Test_3\Level_36.pkl;1.0;-162.0;108;True;True;10;30;10
./Envs/Test_3\Level_37.pkl;1.0;-106.0;60;True;True;10;30;10
./Envs/Test_3\Level_38.pkl;1.0;-143.0;88;True;True;10;30;10
./Envs/Test_3\Level_39.pkl;1.0;-137.0;109;True;True;10;30;10
./Envs/Test_3\Level_4.pkl;1.0;-171.0;114;True;True;10;30;10
./Envs/Test_3\Level_40.pkl;1.0;-157.0;133;True;True;10;30;10
./Envs/Test_3\Level_41.pkl;1.0;-135.0;83;True;True;10;30;10
./Envs/Test_3\Level_42.pkl;1.0;-142.0;93;True;True;10;30;10
./Envs/Test_3\Level_43.pkl;1.0;-159.0;100;True;True;10;30;10
./Envs/Test_3\Level_44.pkl;1.0;-178.0;108;True;True;10;30;10
./Envs/Test_3\Level_45.pkl;1.0;-160.0;296;True;True;10;30;10
./Envs/Test_3\Level_46.pkl;1.0;-175.0;97;True;True;10;30;10
./Envs/Test_3\Level_47.pkl;1.0;-140.0;92;True;True;10;30;10
./Envs/Test_3\Level_48.pkl;1.0;-162.0;97;True;True;10;30;10
./Envs/Test_3\Level_49.pkl;1.0;-177.0;385;True;True;10;30;10
./Envs/Test_3\Level_5.pkl;1.0;-149.0;707;True;True;10;30;10
./Envs/Test_3\Level_50.pkl;1.0;-166.0;124;True;True;10;30;10
./Envs/Test_3\Level_51.pkl;1.0;-169.0;146;True;True;10;30;10
